"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,8417.78161108506,8429.16687053779,8445.46870937684,8449.67937564002,8461.35273390059,8476.97780703398
2,8417.78159978613,8429.16692935313,8445.470498951,8449.68108307264,8461.35453021818,8476.97951815139
3,8417.78159345601,8429.16699793158,8445.47352141387,8449.68423271016,8461.35740069921,8476.98285030915
4,8417.78159645443,8429.1671097825,8445.47530803247,8449.6860946336,8461.35930723066,8476.98452255483
5,8417.78158643239,8429.16715937839,8445.47737052048,8449.68818113274,8461.36130863836,8476.9865515092
6,8417.78158812315,8429.16726688021,8445.48007948813,8449.69096020726,8461.36431332415,8476.98938110942
7,8417.78158164343,8429.16735192939,8445.48299986722,8449.69397610566,8461.3671971131,8476.99253446863
8,8417.78157077697,8429.16743473928,8445.48559829602,8449.69654325811,8461.36946544095,8476.99482075028
9,8417.78156634415,8429.16751611551,8445.48836825903,8449.69930227847,8461.37231312524,8476.99756701267
10,8417.78156012971,8429.16761164354,8445.49137722158,8449.70231920378,8461.37530678383,8477.00047544274
11,8417.78155716006,8429.16768747169,8445.49398646881,8449.70497236771,8461.37785868852,8477.00302727711
12,8417.78154964707,8429.16777395838,8445.49589417951,8449.70689032507,8461.37993796835,8477.0048236437
13,8417.7815422238,8429.16786961763,8445.49962235021,8449.71075991183,8461.38350376772,8477.00877637573
14,8417.78153730669,8429.16796652825,8445.5027120041,8449.71377341381,8461.38650123787,8477.01156882778
15,8417.78153847664,8429.16810215844,8445.50595690785,8449.71704275522,8461.38990595374,8477.01482811162
16,8417.78152767062,8429.16818009155,8445.50973385755,8449.72089001017,8461.39338523534,8477.01858362882
17,8417.78152790092,8429.16831454423,8445.51316341216,8449.72444181428,8461.3970807182,8477.0222662403
18,8417.78150788302,8429.16845245192,8445.51711386821,8449.72844160095,8461.40105556346,8477.02569997851
19,8417.78148968253,8429.1685826578,8445.52095677056,8449.73245840578,8461.40490482953,8477.02931067554
20,8417.78147897368,8429.16875379695,8445.52523193917,8449.73699283955,8461.40983680489,8477.03378293141
21,8417.78146054122,8429.16890135318,8445.52985686042,8449.74167885229,8461.41407656947,8477.03793822744
22,8417.78143722594,8429.16902899546,8445.53336405789,8449.74534317521,8461.41778584753,8477.04099069385
23,8417.78142473952,8429.16918122203,8445.53770591839,8449.74984275597,8461.42207799092,8477.04503603215
24,8417.78140512853,8429.16933303957,8445.54150918791,8449.75375583517,8461.42596762333,8477.04859438334
25,8417.78138589004,8429.16947391245,8445.54591043199,8449.75830335636,8461.43054992482,8477.0527932361
26,8417.78137445365,8429.16962256076,8445.54950963897,8449.76207438402,8461.43423411049,8477.05610964506
