"LR - Additive","LR - Dominant","LR - Full","LR - D-Additive","LR - D-Dominant","LR - D-Full","DF - Additive","DF - Dominant","DF - Full","DF - D-Additive","DF - D-Dominant","DF - D-Full","P-Val - Additive","P-Val - Dominant","P-Val - Full","P-Val - Main","P-Val - Add-D","P-Val - Dom-D","P-Val - Full-D","P-Val - Diet"
5.21651248817752,20.6406102687057,38.6373647067594,44.9839689119134,56.6245880107769,69.5957099714806,8,31,55,63,85,107,0.62720167700203,0.897674516518945,1.25989749370204,1.59389868100944,0.910623537884871,0.413415603632577,0.59487562629927,0.787108380724405
5.21644989471826,20.6397230546302,38.628475712461,44.9732419127709,56.6133770994851,69.5857113781055,8,31,55,63,85,107,0.62718688591007,0.897532064019165,1.2583456176298,1.59252820769273,0.910138360939699,0.413355279345271,0.595054699828938,0.78698138153796
5.21636894431366,20.6400575252531,38.6275542046908,44.9726765547514,56.6126673827605,69.5855517900763,8,31,55,63,85,107,0.627167757160068,0.897603826489937,1.25810209680273,1.59238616146285,0.910232367945377,0.413337284475157,0.595135968219019,0.787068586000724
5.21629638787939,20.6400683491121,38.6222510822957,44.9665642643651,56.6060370306373,69.5801400879402,8,31,55,63,85,107,0.6271506120797,0.897618230414322,1.25707197545295,1.59156881350093,0.91001878904744,0.413272709204419,0.595316012353837,0.787056158369074
5.2162206671566,20.6398807500142,38.6168642026594,44.9604888535359,56.5998510261836,69.5751326384914,8,31,55,63,85,107,0.627132719436325,0.897598903475199,1.25606438962209,1.59073873823558,0.909837063054261,0.413258924582481,0.595490155992249,0.787099586949409
5.21613484441301,20.6412879809019,38.6177443668353,44.9622771135491,56.6012412477849,69.5771236664853,8,31,55,63,85,107,0.627112439902526,0.897856841809376,1.25596226458733,1.59087435200015,0.910076741488732,0.413209314081717,0.59557894008737,0.787226740232746
5.21604104889135,20.640720774681,38.6103858384312,44.9537851939134,56.5923625322816,69.5697367182325,8,31,55,63,85,107,0.627090276673934,0.897775052613392,1.25464665000624,1.58974071667342,0.909777602391426,0.41316110758829,0.595799411407665,0.787223487074214
5.2159480966483,20.6410493751482,38.6075034316742,44.9510084778195,56.5896649881122,69.5682966304571,8,31,55,63,85,107,0.627068312950731,0.897847882372182,1.25402479457904,1.58929675400186,0.909805496466221,0.413170974588876,0.595985281783352,0.787388594500585
5.21586186381327,20.6413112056359,38.6026121978979,44.9456284123802,56.5837526618748,69.563218780921,8,31,55,63,85,107,0.627047937176839,0.897908017518255,1.2530270758961,1.58854350190915,0.909676485104741,0.41310464244245,0.596108643904005,0.787367230971988
5.21576748976852,20.641991920791,38.5991688001591,44.9416667132933,56.5792334274238,69.559679092843,8,31,55,63,85,107,0.627025637973863,0.898041936131417,1.25222879471221,1.58801330787952,0.909539701724493,0.413035166028462,0.596253466483896,0.787356207890474
5.21567658670248,20.6427032530341,38.5975957403619,44.9403835862343,56.5775495654308,69.5592746292594,8,31,55,63,85,107,0.627004159149527,0.898180553586268,1.25178670034349,1.58777112237078,0.909616216313791,0.412985232557593,0.596442644842385,0.787489991012408
5.21559011451738,20.642199831381,38.589657110177,44.9313508031859,56.5682259201071,69.5515162034043,8,31,55,63,85,107,0.626983727481906,0.898108508205744,1.25034818476937,1.58654914357527,0.909327473682605,0.412948991572897,0.596674122635715,0.787510622136333
5.21549261063852,20.6426826486221,38.5866568686787,44.9282762437827,56.564744664829,69.5486008719617,8,31,55,63,85,107,0.626960689495886,0.898208783484206,1.24967451969635,1.58608742565939,0.909307862404502,0.412898320487206,0.596757826083134,0.787520343358828
