"LR - Additive","LR - Dominant","LR - Full","LR - D-Additive","LR - D-Dominant","LR - D-Full","DF - Additive","DF - Dominant","DF - Full","DF - D-Additive","DF - D-Dominant","DF - D-Full","P-Val - Additive","P-Val - Dominant","P-Val - Full","P-Val - Main","P-Val - Add-D","P-Val - Dom-D","P-Val - Full-D","P-Val - Diet"
16.7313920233911,25.1065605092266,41.7822251318052,46.7135098256221,68.160764145032,101.161280520811,8,34,58,66,92,116,4.29399532348337,0.0378999264528282,1.01378911287719,1.80611234563281,0.560976001026578,1.70303182283538,5.06197027981151,5.34439915453734
16.7316716418264,25.1075714161152,41.7806596061676,46.7126750203564,68.1201139531351,101.151717863713,8,34,58,66,92,116,4.29409635104304,0.0379197941632127,1.01332974276874,1.80586324341313,0.5611425845014,1.69467212276409,5.07115491613862,5.34251685284718
16.7319073058798,25.1144816783802,41.7868422511549,46.7173807788447,68.0955886317998,101.146626944907,8,34,58,66,92,116,4.29418149790801,0.0381014629962277,1.01320002586849,1.80684709218742,0.560805913096835,1.68854394533035,5.07689865100638,5.33986371667812
16.7321770506761,25.1104709774632,41.7793211831576,46.7126451545459,68.0478054759193,101.149723547094,8,34,58,66,92,116,4.29427895863072,0.0379848890687897,1.01257430386703,1.80565028844916,0.561440938870268,1.67953346583981,5.09194298806863,5.34236248283174
16.7324452339334,25.1127322817028,41.7645315208677,46.6981304730104,68.010921942029,101.132532917345,8,34,58,66,92,116,4.2943758554511,0.038039139145969,1.00953717070861,1.80329781558466,0.561503641792387,1.67485805973599,5.09776861838509,5.34179740687262
16.7327726836826,25.1250611222649,41.7844405965434,46.7155874858563,67.9960703921573,101.158822423639,8,34,58,66,92,116,4.29449416613921,0.0383669328543658,1.01088691879418,1.8064648887577,0.560944587334414,1.66811324929454,5.10994406707376,5.34329910366189
16.7330699600296,25.1223051221568,41.7782022511787,46.7114391722837,67.9295817863199,101.154860583039,8,34,58,66,92,116,4.294601575269,0.0382833545066787,1.01026675765722,1.80547226444654,0.561421089569922,1.65512619765429,5.12846126299076,5.34383493274959
16.7334092281001,25.1313885127141,41.7791010128932,46.7126722046906,67.8813160054534,101.150194533174,8,34,58,66,92,116,4.29472415689681,0.0385230463227379,1.00880977889122,1.80561525840612,0.561497311591496,1.64484000932299,5.14138234391605,5.34252515226401
16.7337468265016,25.1459534904543,41.7733049758045,46.7067882355917,67.8558680288263,101.148155016954,8,34,58,66,92,116,4.29484613571699,0.0389152541032679,1.00518888122028,1.80469318516386,0.561477260579995,1.64078075945626,5.14832267804497,5.34340930753301
16.7340685957093,25.1603850870254,41.7778576589135,46.7106236987534,67.8179814460523,101.141329686989,8,34,58,66,92,116,4.29496239566825,0.0393069322636193,1.00343394362307,1.80541744069043,0.561313722699864,1.63213595920026,5.15753528668063,5.3407314544642
16.7343809565727,25.1747343980367,41.7767483144161,46.7099246586051,67.7750812558192,101.14060012623,8,34,58,66,92,116,4.29507525664824,0.0396992740778701,1.00069025839166,1.80524095148115,0.56140727689138,1.62340844635359,5.17004891282292,5.34082083116639
16.7347210640192,25.1887136664474,41.767651776331,46.7023851811577,67.7437164696341,101.133293453983,8,34,58,66,92,116,4.2951981433632,0.0400830716624733,0.996600242755349,1.80379402369642,0.561762351431912,1.6184885688232,5.17719097539794,5.34124205683013
16.7350433441101,25.2085244103704,41.7858550875724,46.7179342315972,67.7466364310865,101.15738464604,8,34,58,66,92,116,4.29531458917886,0.0406358818807819,0.996315587486635,1.80668998922548,0.561157113861459,1.6158828501284,5.18347788159365,5.34262777828535
16.7354150538665,25.2286525488555,41.7798824122123,46.7126549117327,67.7230081553794,101.142615982124,8,34,58,66,92,116,4.2954488953793,0.0412016164846443,0.99169804326331,1.80573958369829,0.561315195542976,1.61209964336908,5.1861093065272,5.34055767015335
16.7358123754895,25.2509286020279,41.774725541285,46.7095766125821,67.6947540032686,101.137898568296,8,34,58,66,92,116,4.29559245628155,0.0418344038576456,0.986854122926262,1.80491916037074,0.561789187268397,1.60691402076218,5.19310151879818,5.34066108913937
16.7361808915756,25.2831324310259,41.7557035506202,46.6913056817477,67.6836246747692,101.116029770722,8,34,58,66,92,116,4.29572560969254,0.0427670054698586,0.977834576391461,1.80189422757711,0.56196048911554,1.60838441262023,5.18991080777368,5.33999115097585
16.7365556091464,25.3057366310471,41.7671240124487,46.7018999116583,67.7007855105801,101.135876330667,8,34,58,66,92,116,4.29586100440891,0.043426574438997,0.975869847267064,1.80371009046129,0.561772042948988,1.60973684233511,5.19070869810606,5.34197413691499
16.7369857172385,25.3120654260661,41.7652177141137,46.7004512797765,67.6938351646811,101.128032815407,8,34,58,66,92,116,4.29601641379153,0.0436027532371372,0.974424147155389,1.80340693469428,0.561876424505979,1.6086037055203,5.19044334711944,5.34057685717384
16.7373765943869,25.3113886370372,41.7431451823458,46.6818472542035,67.6737796213846,101.087960855102,8,34,58,66,92,116,4.29615764865198,0.0435708286563281,0.970672092206558,1.79989831275618,0.562667705172766,1.60830479751072,5.18449749853736,5.33634151288136
16.7378056616346,25.3104219618478,41.7463319343329,46.6847390835205,67.6773237372463,101.09536126852,8,34,58,66,92,116,4.29631268337854,0.0435291182487467,0.97139999895741,1.80040469972558,0.56260040939129,1.60843911905671,5.18564288521103,5.33733291320634
16.7381794907242,25.3008560100606,41.7708691240675,46.7057386831253,67.7177207901224,101.10163726097,8,34,58,66,92,116,4.29644775952869,0.043232865769519,0.977385052299078,1.80430573149965,0.561793403754339,1.61243535592028,5.17551035230169,5.33303678436982
16.7386099014385,25.3091698575194,41.7677112763142,46.7031819241051,67.7078915133055,101.091409248194,8,34,58,66,92,116,4.29660328109293,0.0434677160856628,0.975370130577777,1.80380348641238,0.561930499138903,1.61093666626432,5.17539197112816,5.33137374331899
16.7390236817651,25.3165822106725,41.7630371588827,46.6994918450115,67.7065939303776,101.083340910803,8,34,58,66,92,116,4.29675279425906,0.0436769346869029,0.973249042891036,1.80306019018268,0.562154960739256,1.6114296467482,5.17338188866287,5.33057541311732
16.7394169873747,25.3115503748843,41.7486926726609,46.6868986727679,67.7073811958903,101.070119763692,8,34,58,66,92,116,4.29689490984457,0.0435146932219185,0.971616011881898,1.80077986810885,0.562554512484053,1.61418771693269,5.16922367785127,5.3308396216031
16.73982146279,25.2886559838725,41.7764638685771,46.7113767424048,67.7316103225449,101.087252436955,8,34,58,66,92,116,4.29704106214063,0.042822607981106,0.98051389313722,1.80519569922386,0.561803282553202,1.61413638766242,5.1671174821027,5.32833761096646
16.7402510621887,25.294398507246,41.7999156853422,46.7343684508479,67.7427961958852,101.09963534177,8,34,58,66,91,115,4.29719629341079,0.0429797596107127,0.983631702647771,1.80892820877184,0.56169834856593,1.74719571397834,5.16747274193908,5.49312631351591
16.7406203907501,25.303629786063,41.7540251652128,46.6915120908426,67.7206076957973,101.064008734775,8,34,58,66,91,115,4.29732974703982,0.0432427646919186,0.973940355148338,1.80162742686314,0.562390448713737,1.75164124636148,5.16348484720791,5.49557558221882
16.741051732965,25.125055820414,41.4354463602178,46.3826518476254,67.3698526832682,100.698788252145,8,33,57,65,90,114,4.29748560945783,0.0505926691322403,0.949499785094651,1.84698192553944,0.564609157239957,1.74263399209075,5.15919285986596,5.48444818632641
16.7414329047931,25.1222171663027,41.431768722618,46.3788476086417,67.3692727053973,100.670071520279,8,33,57,65,90,114,4.29762334379424,0.0504834656724944,0.949354083734695,1.84638732101093,0.564580236271227,1.74332662960047,5.15084686688082,5.47847738409475
16.7418657582569,25.1215937448383,41.4322605019164,46.3802671096325,67.3581662869789,100.665680222401,8,33,57,65,90,114,4.29777975371903,0.0504476755673996,0.949547756122237,1.84646682787435,0.564792177343492,1.74063633752948,5.15283844115161,5.47731319946596
16.7422751076422,25.1191827401904,41.4277838471164,46.3760372790472,67.3662675636606,100.658484715131,8,33,57,65,90,114,4.29792767123508,0.0503521959921175,0.949189035717733,1.84574313077861,0.564848569531214,1.74328477725367,5.14830196910295,5.47666502471846
16.7427173567474,25.1204492848068,41.4317058462837,46.3802805414298,67.3712377556255,100.665498776865,8,33,57,65,90,114,4.29808747775748,0.0503800889432369,0.949650191545452,1.84637715577984,0.564921971635117,1.74344094849121,5.14890805384057,5.47740217461415
16.7431586805014,25.1162229914703,41.4380996664876,46.3863483735644,67.3786659659978,100.665838434851,8,33,57,65,90,114,4.29824695069534,0.0502222803809978,0.951495428254518,1.84741096392122,0.564847490021565,1.74373322079776,5.14680609978828,5.47595888631682
16.7436506656592,25.1235243657333,41.4369305490646,46.3851843548369,67.3831498760458,100.661551583944,8,33,57,65,90,114,4.29842473113124,0.0504526118126475,0.950023569283027,1.84722191313236,0.564848654944572,1.74494683856224,5.14420559620154,5.47521567604053
16.7441256591881,25.1193084108443,41.4317510156912,46.3814873435071,67.3735424224987,100.654093563006,8,33,57,65,90,114,4.29859637251799,0.0502938620760112,0.949856193517622,1.84638445832576,0.565187407091284,1.74367681942451,5.14484286847055,5.47467254591182
16.7445534408758,25.1216125169541,41.430300858029,46.3806896446489,67.3897813054982,100.647671200944,8,33,57,65,90,114,4.29875095444289,0.0503573198420868,0.949204183669434,1.8461500170151,0.565336513161219,1.74733845769769,5.13812508389998,5.47348736296522
16.7450155392963,25.1184799726747,41.4234732033839,46.37523148501,67.3828825405956,100.631839950043,8,33,57,65,90,114,4.29891793779441,0.0502357951991576,0.948562624734133,1.84504638132356,0.565649524982162,1.74702872872387,5.13547765753261,5.47134144899241
16.7455066253826,25.1222399520212,41.4299544240448,46.3811127851056,67.3926085228044,100.643971882876,8,33,57,65,90,114,4.29909539704428,0.0503462990629703,0.949035079764188,1.84609401220083,0.565512400143827,1.74785537446822,5.13619070672904,5.47268820789331
