"LR - Additive","LR - Dominant","LR - Full","LR - D-Additive","LR - D-Dominant","LR - D-Full","DF - Additive","DF - Dominant","DF - Full","DF - D-Additive","DF - D-Dominant","DF - D-Full","P-Val - Additive","P-Val - Dominant","P-Val - Full","P-Val - Main","P-Val - Add-D","P-Val - Dom-D","P-Val - Full-D","P-Val - Diet"
5.37210086680078,23.4647462434961,39.0000161357193,45.4480797110601,64.2906083308782,82.113103966044,8,31,55,63,85,107,0.664304388624503,1.40349746896662,0.818845074172638,1.65023434374908,0.937516266081464,1.70181707564315,1.47973316063752,2.69893350233808
5.37210605267686,23.4685621751799,39.0101858163995,45.4599379444102,64.3017152373396,82.1259347774447,8,31,55,63,85,107,0.664305636348201,1.40427917793974,0.819883187251527,1.65182599702379,0.937965654674672,1.70164964083019,1.48009939595357,2.69944944995542
5.37210935104168,23.4722530976939,39.0087548106678,45.4606494438746,64.304546119229,82.1299221754873,8,31,55,63,85,107,0.664306429936372,1.40503577983556,0.819046292964558,1.65160199188047,0.938535942612799,1.70212196393114,1.48034511002467,2.70050009707825
5.37211446696137,23.4763454999576,39.0139380409568,45.4700927402987,64.3146217971865,82.1414825847022,8,31,55,63,85,107,0.664307660829705,1.40587455315867,0.819224497911107,1.65241341899494,0.939670161736214,1.70226290424754,1.48066057778269,2.70173684561598
5.37211847483946,23.4820840385113,39.0410020215245,45.5014686804425,64.3462378126567,82.1772066877092,8,31,55,63,85,107,0.664308625128063,1.40705166979561,0.82271164839815,1.65665296036271,0.940818580202444,1.70231641140718,1.48153356480794,2.7034166649838
5.37212171169697,23.4879317585033,39.054392643049,45.5196922970755,64.3673512919502,82.2012976949937,8,31,55,63,85,107,0.664309403918629,1.40825172093905,0.823946563345759,1.65875226993015,0.942106225280316,1.7029605382095,1.48216641536647,2.70549276526031
5.37212817904564,23.494901195145,39.0779988544591,45.5473348633421,64.3942151712692,82.2320365902779,8,31,55,63,85,107,0.664310959968865,1.40968191192714,0.826673074330323,1.66245583769074,0.943181993300726,1.70278696721245,1.48299016161403,2.70687697991358
5.37213214507697,23.5007153468165,39.0872085816677,45.5610181567962,64.4063915297506,82.2443319602238,8,31,55,63,85,107,0.664311914200331,1.41087572123864,0.827230022811138,1.66390168588983,0.944374680013006,1.70245108498941,1.48301546346196,2.70747587987188
5.37213491103774,23.5100332894426,39.1269939708577,45.6069886030604,64.4549879781886,82.2957902869979,8,31,55,63,85,107,0.664312579693761,1.41279045348074,0.832234407012639,1.67015369707039,0.946024343371755,1.70303641156154,1.48362394451033,2.70974194711004
5.37213856020577,23.5165854517464,39.1269975502182,45.60989253082,64.4608571375074,82.3066860192562,8,31,55,63,85,107,0.664313457688221,1.41413705739271,0.83115770868987,1.67015425998474,0.946798188832741,1.70369743214686,1.48469288545865,2.71185706556741
5.37214457988559,23.5227945880102,39.1352933504355,45.622998329422,64.4731917288782,82.3204899559147,8,31,55,63,85,107,0.664314906031612,1.41541306078488,0.831500728101934,1.67145912670347,0.94808193215691,1.70352550346261,1.48500540432575,2.71292690567008
5.37215118353957,23.5322993865604,39.1745112331327,45.6686322448316,64.5194885115526,82.3704024294452,8,31,55,63,85,107,0.664316494881131,1.41736767465668,0.836391608646811,1.67763357271425,0.949795051703669,1.70367327908189,1.48577453290621,2.71500454615771
5.37215056066377,23.5397890488716,39.1749152485321,45.6728857907506,64.5243796781249,82.379018414633,8,31,55,63,85,107,0.664316345016185,1.41890976796796,0.835224191898891,1.67769723025135,0.950823305587899,1.7038154304239,1.48656702065618,2.71660028168107
5.37215248053399,23.5493249894071,39.1977305974037,45.7018723013495,64.5546532570095,82.4124534643452,8,31,55,63,85,107,0.664316806940164,1.42087349430872,0.837412640720729,1.6812937037066,0.952472328314527,1.70410238191508,1.48723976709102,2.71866439104577
5.3721594859584,23.5578174413018,39.2035383504908,45.7136515352411,64.5693034680654,82.4311185727526,8,31,55,63,85,107,0.664318492457813,1.42262206489894,0.836970008051,1.68220971652156,0.954068736429859,1.70474252370617,1.48809427204006,2.72116419059377
5.37216394402574,23.5705500574621,39.2359563826818,45.7519980045751,64.6080608275851,82.475093647712,8,31,55,63,85,107,0.664319565077487,1.42524636433563,0.840217868141038,1.68732659373904,0.95565435918283,1.704834146476,1.48920503324569,2.72341189183796
5.37215516232874,23.5831768268011,39.2649235688907,45.7887984477859,64.6449930746492,82.5196659021851,8,31,55,63,85,107,0.664317452184623,1.42785328460195,0.842917847813548,1.6919042746749,0.957750547361516,1.70486353724267,1.49083198058671,2.72644795848628
5.37213334712017,23.5959656642502,39.2804869800453,45.8146581080775,64.6738433657462,82.5655459104447,8,31,55,63,85,107,0.664312203413319,1.43049807334255,0.843376659979644,1.69436589511846,0.960507738513499,1.70553045962442,1.49446070732061,2.73234977525756
5.37210773868973,23.6090969602373,39.2874144843936,45.8307962417526,64.6913424313955,82.5991121975283,8,31,55,63,85,107,0.664306042003676,1.43321617047677,0.842350926159613,1.6954620787547,0.962976044264381,1.70583398168704,1.49788716431883,2.73753946212343
5.37208281252736,23.6208400381297,39.2725821435157,45.8235208787631,64.6867633297274,82.6119179826702,8,31,55,63,85,107,0.664300044765336,1.43564889760885,0.837962873815197,1.69311542308456,0.965002483840173,1.70643536915965,1.50159770384443,2.74292763105154
5.37205439593797,23.6343946600844,39.2637396246213,45.8211874959942,64.6837517323019,82.6260553133472,8,31,55,63,85,107,0.664293207750246,1.43845867001856,0.834272194613809,1.69171707468189,0.966748867755891,1.70628409012756,1.50526101379693,2.74741058758229
5.37203408264378,23.6494956627178,39.2557266488279,45.8194481882117,64.6868460198501,82.6434715455201,8,31,55,63,85,107,0.664288320396715,1.44158895838406,0.830470569280662,1.69045032582004,0.968432887835884,1.70736234472629,1.50832281129314,2.75237447642483
5.37200475001013,23.6635150100828,39.2260615724364,45.7944220744425,64.6615620894037,82.633129223842,8,31,55,63,85,107,0.664281263020936,1.4444993765795,0.823305617702753,1.68576410428278,0.969678620978811,1.70730482649994,1.51151938903897,2.75614854000943
5.37197535939455,23.6807977127096,39.219514112804,45.7939104259111,64.6602742216799,82.6456408274028,8,31,55,63,85,107,0.664274191718161,1.44808874689554,0.819408116141593,1.68473052723819,0.971300109993986,1.70713165794278,1.5144737094562,2.75987294298009
5.37194832210698,23.6932615346586,39.156396859607,45.730507821127,64.5983789850673,82.5952426078083,8,31,55,63,85,107,0.664267686640392,1.4506804891718,0.807098294149036,1.67478047066656,0.9712234352359,1.70746794561256,1.51693662910833,2.76235943455362
5.37192738950378,23.7098903122591,39.1304168495043,45.7087902809886,64.577354007149,82.5854816950635,8,31,55,63,85,107,0.664262650342129,1.45413772476264,0.800193431824831,1.67069203828359,0.972368943512268,1.70762246083943,1.51935099280246,2.76553134757924
5.37190221945456,23.7293580097513,39.1017185695048,45.680949604479,64.5523851236874,82.5748396659028,8,31,55,63,85,107,0.664256594547471,1.45818905374466,0.792418356224401,1.6661806974404,0.972599462544485,1.70826322683542,1.52242376624224,2.76906410252264
5.37187412185859,23.7461238990903,39.0526554803324,45.6324499304354,64.5040916824968,82.535142660733,8,31,55,63,85,107,0.664249834419175,1.46168267405937,0.781844372964505,1.65847986400371,0.972750913449175,1.70830924543255,1.52426853329717,2.77089724795648
5.37184938457356,23.7629011084044,38.998924175852,45.577336269783,64.4495340733593,82.4900871513934,8,31,55,63,85,107,0.664243882781038,1.46518092579111,0.77058605445377,1.65006347975992,0.972379335443355,1.70843332429014,1.5263085540366,2.77259568208467
5.3718218740883,23.782547524073,38.9540539481189,45.5321939637823,64.4026916698047,82.452159469034,8,31,55,63,85,107,0.664237263947483,1.46928091568155,0.76034582173871,1.64304885283828,0.972306205206952,1.70805396934881,1.52822332922893,2.77395507542966
5.3717889524866,23.8060811347205,38.9309845011207,45.5105583268396,64.3818504415291,82.4387611561188,8,31,55,63,85,107,0.66422934326344,1.47419746821667,0.752985519922253,1.6394472597107,0.972691606927403,1.70823122793573,1.52982261520638,2.77584914664951
5.37175441412486,23.8258715107433,38.8995857808105,45.4773295453242,64.3493981741004,82.4081013976048,8,31,55,63,85,107,0.664221033630891,1.47833794042631,0.74493649451889,1.63455064239517,0.97219970197626,1.70840449960275,1.53020786461338,2.77599389006506
5.37171729126653,23.8509573853174,38.8841309150075,45.4633820100782,64.3365141534772,82.3979157348403,8,31,55,63,85,107,0.664212102226697,1.48359083958364,0.738588354851422,1.63214272495203,0.972604854763773,1.70864182222475,1.53078786413893,2.77702606946576
5.37166818212781,23.8825105518082,38.8676928688952,45.448795335919,64.3203982113505,82.386100126769,8,31,55,63,85,107,0.664200287095523,1.49020783849499,0.731103991404001,1.629583264167,0.973102544459704,1.70830057050766,1.53171235832747,2.77793166936823
5.3716244524367,23.9150696807597,38.8461588635648,45.4275105060578,64.2999166586986,82.3701754235001,8,31,55,63,85,107,0.664189766256573,1.49704525144461,0.722707704208388,1.62623290339873,0.973169533601419,1.70847981664727,1.53269220955327,2.77903075361513
5.37157952985425,23.9529015542243,38.8356785805808,45.4185539824776,64.2898703530177,82.3651337997111,8,31,55,63,85,107,0.664178958476159,1.50500257683756,0.715244435278158,1.62460338266946,0.973579213211675,1.7082366403071,1.53376860732121,2.78009655285361
5.37153408754221,23.9902891058951,38.8038106587717,45.3864803000898,64.2599521993909,82.3387928829137,8,31,55,63,85,107,0.664168025711218,1.51288127100754,0.704604860777015,1.61965264599154,0.973523889469844,1.70871764086552,1.53453815310321,2.78117981693761
5.37149051108398,24.0327944091856,38.783832682287,45.3679699733604,64.2418444319073,82.3269426927079,8,31,55,63,85,107,0.664157541896277,1.5218543018225,0.695065636913952,1.61655228090068,0.973918521475477,1.70880747591924,1.53588462281037,2.78277309874321
5.37144317834395,24.082044745719,38.7655952144518,45.3514262898683,64.2235068684391,82.3111284138404,8,31,55,63,85,107,0.664146154436845,1.53227386465803,0.684826601749423,1.61372421133346,0.974374012000998,1.70840716613068,1.53642768434636,2.78324817812328
5.3714003020712,24.1318345924086,38.7417457238817,45.3282878975373,64.2004632454474,82.2946938176671,8,31,55,63,85,107,0.664135839180653,1.54283183284796,0.673730773601022,1.6100290427458,0.974565256911868,1.7084283134129,1.53785039439098,2.78470209128181
5.37135398507404,24.1828652981236,38.7052971554014,45.2917017734799,64.1624901431411,82.2601956112038,8,31,55,63,85,107,0.664124696204255,1.5536797326143,0.660653941700365,1.60438872098894,0.974528261505843,1.7081188252107,1.53859860989032,2.78508456419875
5.37130955729201,24.2419696020465,38.6803528292319,45.2676354738178,64.1392556891458,82.2423286343684,8,31,55,63,85,107,0.664114007791132,1.56627505283795,0.648197378721024,1.60053347115616,0.974764412208157,1.70830443972753,1.53975458377418,2.78647261755768
5.37126385040461,24.3029247119695,38.650734562697,45.2379676952249,64.1085959131327,82.215727009241,8,31,55,63,85,107,0.664103011707233,1.57930182368366,0.63489247670595,1.59596093671611,0.97475109521919,1.70808309040169,1.5406287720667,2.78706433611051
5.37121926844828,24.3692704019078,38.6209495310636,45.2097218944017,64.0806852546965,82.1915016517979,8,31,55,63,85,107,0.664092286311764,1.59352206333345,0.620906831076329,1.59136823802552,0.975165116803479,1.70815787131872,1.54142279130607,2.78815499358291
5.37117226231959,24.4324602137569,38.5808586180681,45.1687731235662,64.0398125122486,82.154898493281,8,31,55,63,85,107,0.664080977774316,1.60710787945034,0.606037735068889,1.585195273417,0.974934364728364,1.70817483582051,1.54234287441285,2.78883927552553
5.37112474657576,24.5067291660944,38.5571133831804,45.1459657996128,64.0162334446109,82.1350096708733,8,31,55,63,85,107,0.66406954669656,1.6231249176617,0.59207817487442,1.58154391403073,0.975186650749953,1.70800263634992,1.54313826450527,2.7895959574182
5.37108385880308,24.5686130659345,38.5054323931497,45.0924606368446,63.9625338456896,82.0844828079793,8,31,55,63,85,107,0.664059710188757,1.63651299237253,0.576089584092839,1.57360915353673,0.974695987907993,1.70795925265081,1.543822224661,2.78982242772475
5.37103286431701,24.6387491064567,38.4808467980431,45.0691794928759,63.9384075778044,82.0628758430552,8,31,55,63,85,107,0.664047442338613,1.65173298247895,0.562907601081456,1.56984038764718,0.975046850116192,1.70777068808488,1.54436539603976,2.79040694464725
5.37099302725157,24.704747915083,38.4386655401817,45.0258657903729,63.8957740608364,82.0241088946221,8,31,55,63,85,107,0.664037858701441,1.66609742374185,0.548025017350695,1.56338329691819,0.974742251063142,1.7079224509511,1.5451991713873,2.79107701249525
5.37093974404364,24.7746051648645,38.3985073811663,44.9847834834833,63.8535802066805,81.9836668701593,8,31,55,63,85,107,0.664025040381317,1.68135031036184,0.533079878911565,1.55724641527743,0.974493697691008,1.70767444507603,1.54557698188474,2.79102130087792
5.37088867304103,24.8395181496946,38.3676058895606,44.9542797555708,63.8228578218999,81.9579077390081,8,31,55,63,85,107,0.664012754322658,1.69556639090187,0.520221119352132,1.55253110920376,0.974600675767736,1.70762566027567,1.54664756120809,2.79203060638688
5.37083594129506,24.8872244371088,38.3155636878364,44.8999344272646,63.7682612027328,81.9033847327712,8,31,55,63,85,107,0.664000068816042,1.70604341715374,0.506991074820391,1.54460367566778,0.973981296708426,1.70756959504124,1.5466634415248,2.79154367541001
5.37076607145957,24.8867393100249,38.2299812218912,44.8089410333166,63.6756787045724,81.8080226636562,8,31,55,63,85,107,0.663983260570232,1.70595222666349,0.49583145725916,1.53160479496057,0.972526557566539,1.70721506596696,1.54606385132611,2.78962444012444
5.37065099211463,24.8058801464589,38.0718189460797,44.6380637616219,63.5020694987097,81.6247433989748,8,31,55,63,85,107,0.663955576781073,1.68825231265182,0.485796105015745,1.50770563055377,0.969110426945961,1.70660562915813,1.54397851730568,2.78469745533618
5.37052562471795,24.7255900720174,37.914127728306,44.4652126311792,63.3261428232139,81.4376269624216,8,31,55,63,85,107,0.663925418479106,1.67074165685041,0.475845989285003,1.48403821489652,0.965041690803437,1.70591962714917,1.54156667530211,2.77892938240877
5.37039414084161,24.6487834746033,37.763640476257,44.2986376398867,63.1573486927304,81.2558135160833,8,31,55,63,85,107,0.663893789257661,1.65405166189914,0.466465702031064,1.46160240396244,0.960729032817812,1.70542470426723,1.53876213122766,2.77279344387737
5.37025495683885,24.5697695124663,37.6095713923098,44.125988645302,62.983777498221,81.0686577874404,8,31,55,63,85,107,0.66386030823524,1.63694284816694,0.457002714771752,1.43878561586127,0.955754849871128,1.70521904503101,1.53583771406369,2.76631803289029
5.37010631473035,24.4974585211247,37.466481332847,43.9631892976838,62.8201093591518,80.8893223350689,8,31,55,63,85,107,0.663824552623381,1.62134365837814,0.448164605162976,1.41773420767063,0.950486023116204,1.70502530397998,1.5324673162479,2.75923073910823
5.36994335580728,24.4255981582298,37.326155614918,43.8019318555258,62.6587374773278,80.7125436223372,8,31,55,63,85,107,0.663785353812828,1.60589603387377,0.43969498438681,1.39722062641412,0.944899138683182,1.70499978441025,1.52915545473572,2.75210952352995
5.36976767402827,24.355678738288,37.1908582566927,43.6444287353627,62.5021354326671,80.5380172821521,8,31,55,63,85,107,0.663743095399313,1.59091845968686,0.431680668758915,1.37756571818263,0.938982082329589,1.70520072396083,1.5253055624302,2.74445349502343
5.36957422967675,24.2920466061224,37.0648294456223,43.4952558615003,62.3547865537292,80.3736121454639,8,31,55,63,85,107,0.66369656535134,1.57733721571814,0.42409894499866,1.35936697269877,0.932825884844347,1.70560749850844,1.5216452379727,2.73697139314595
5.3693640844609,24.229074030767,36.9415273001417,43.3473370116512,62.2097850562721,80.2088279174569,8,31,55,63,85,107,0.663646019316661,1.56394062967497,0.41683099195955,1.34166485085313,0.926290230303926,1.70625817346486,1.51740362769405,2.72889214993451
5.36912428194023,24.1705123518261,36.8270370036262,43.2070510847191,62.0737932401726,80.0535172254478,8,31,55,63,85,107,0.663588341298421,1.55152761570809,0.410148408614378,1.32531934296217,0.919455210910986,1.70721606635661,1.51326544198198,2.72095028948831
5.36885010962778,24.1168588672173,36.7205970760271,43.0741936388145,61.9466675042364,79.9075122897895,8,31,55,63,85,107,0.663522398462906,1.54019688157405,0.403890142086864,1.31020255530985,0.912469962210568,1.70849492660609,1.50922523278496,2.71326074088325
5.36853338644083,24.0685795613687,36.6226450549104,42.9493414270805,61.8285547860519,79.7688748023416,8,31,55,63,85,107,0.663446223993783,1.53004077604259,0.39804452318671,1.29635908789984,0.905372311444968,1.70999905342609,1.50483713084131,2.70536172472633
5.36815741827214,24.0222263871519,36.5312799712465,42.8291283672854,61.7174477369513,79.6367128556912,8,31,55,63,85,107,0.663355804157019,1.52032722840612,0.392783929452627,1.28350538006657,0.897777917298196,1.7120320447871,1.50034031408142,2.69744954082691
5.36770214124376,23.9851972385564,36.4507594090306,42.7187021159758,61.6184091119569,79.5165872283272,8,31,55,63,85,107,0.663246315771102,1.51261585401677,0.387734121332263,1.27222456645881,0.889923974341437,1.71457556150534,1.49584134291456,2.6897766118379
5.36634233777746,23.9429273769979,36.3758955739624,42.6105008090222,61.5254273455841,79.402422658412,8,31,55,63,85,107,0.662919333606819,1.50400659574293,0.38397098702883,1.26177606891535,0.88119160887543,1.71797693588928,1.49132667912172,2.68217055912353
5.36090646804506,23.8541007544635,36.3079548595974,42.498513817896,61.4399445310741,79.3031306833624,8,31,55,63,85,107,0.661612709699299,1.48651133378807,0.386380258470256,1.25232710777231,0.869691444168763,1.72390565286923,1.48838611627454,2.67610866759682
5.3549493371036,23.7596025870332,36.2664047285107,42.4071300799572,61.386969758937,79.2440341287233,8,31,55,63,85,107,0.660181710628756,1.46801501052744,0.392521714603646,1.2465641071892,0.856731897187296,1.73250942968883,1.48708317475205,2.67271819243907
5.34833373863988,23.6596102606609,36.2770441545909,42.3570088558204,61.4000342165749,79.2705859401032,8,31,55,63,85,107,0.658593667202616,1.44859783458451,0.405509309239023,1.24803866231164,0.841005812243406,1.74669428557895,1.48995431023759,2.67579285769477
5.34034564299202,23.5605472266969,36.4269077499934,42.413891072947,61.5815876672415,79.5206462376268,8,31,55,63,85,107,0.656677750158302,1.42974832205031,0.435494012870035,1.26889149945445,0.817102777614662,1.77479465668295,1.50456758454561,2.69518308203194
5.33210477379108,23.8691276289352,37.4902042458696,43.2205798728574,62.7234260776273,80.9493218916228,8,31,55,63,85,107,0.654703030305538,1.49569748808551,0.532698569370395,1.42121500416868,0.752189835268136,1.85106432585528,1.5662882129503,2.76632414637613
5.74415760627257,28.0516224731567,42.1073853145109,47.1367837166957,63.9571353891293,78.757209806409,8,31,55,63,85,106,0.755635782773006,2.35366285148652,0.592840378892931,2.16538382828686,0.583486992950466,1.27236155229333,0.998602273573274,1.65687404386981
5.74959939750646,28.139407120024,42.1958045163132,47.2075553215132,64.0076766712575,78.7941658499608,8,31,55,63,85,106,0.756997697759338,2.37374583614388,0.592930331054524,2.18085490499395,0.579416738266167,1.26829247677999,0.996062357676419,1.64857277261166
5.75520781818756,28.2274546742819,42.283054358579,47.2751335615185,64.0534706821948,78.8219220245108,8,31,55,63,85,106,0.758402076754296,2.39390418319988,0.592817251357124,2.19616364521019,0.574890581313929,1.26391619730102,0.992693856037159,1.6389976609778
5.7609937975567,28.3178759153714,42.3724727418787,47.343364602334,64.0984912417054,78.8441992886845,8,31,55,63,85,106,0.759851726589142,2.41465319998426,0.59267510515762,2.21189629747566,0.570028613024706,1.25925950548667,0.988452943810063,1.62821952990392
5.76699525997498,28.4024548380605,42.4576815335087,47.4052564459859,64.1373338615504,78.8568392540156,8,31,55,63,85,106,0.761356231698353,2.43396546780316,0.592764381680108,2.22692906176886,0.564693551907854,1.25464141778453,0.983575722908068,1.61660331549599
5.77303157427172,28.4907129235063,42.5451537989156,47.4665935080813,64.1761591855911,78.8653413264952,8,31,55,63,85,106,0.762870363066546,2.45422296833371,0.592653001868387,2.24240239971527,0.558733207079962,1.25013704493862,0.977943244207351,1.60400175530192
