"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2446.73683026516,2472.95660682153,2495.06576870641,2503.84484039681,2516.26943534085,2541.97747031488
2,2446.73682273519,2472.9523375973,2495.02704486166,2503.80775688539,2516.20513439993,2541.8689830593
3,2446.7368379192,2472.95779900464,2495.09371342024,2503.86810521032,2516.27710817808,2541.9714991256
4,2446.73684143566,2472.94952140993,2495.05727043677,2503.83452235817,2516.228991953,2541.9061210707
5,2446.73684593927,2472.95530328665,2495.08696987841,2503.86685850295,2516.27457915793,2541.96716919979
6,2446.73685290844,2472.95218223247,2495.07775149804,2503.85288164424,2516.24678779152,2541.90677656879
7,2446.73685926901,2472.94983883608,2495.07174402338,2503.8523563077,2516.22915063843,2541.88227036823
8,2446.73686891795,2472.94996808621,2495.09715132636,2503.87708767115,2516.27104282138,2541.95770933831
9,2446.73687652491,2472.94579290344,2495.09044433123,2503.86838474967,2516.25977219899,2541.94468291545
10,2446.73689029174,2472.95078213974,2495.11437851955,2503.88696630882,2516.26403386886,2541.94321551683
11,2446.73689253223,2472.95147859218,2495.145639222,2503.91589872725,2516.29329639522,2541.97337179299
12,2446.73689275779,2472.94726684257,2495.11043429637,2503.88758652697,2516.27168162101,2541.9594430075
13,2446.73691477187,2472.95194505851,2495.1868945645,2503.95872262745,2516.32327119432,2541.98236818981
14,2446.73691791215,2472.93760925017,2495.08271084642,2503.8587917604,2516.2181966871,2541.89502499589
15,2446.73691773466,2472.93917174671,2495.10016387526,2503.87492513041,2516.21625059723,2541.86729697471
16,2446.73692889481,2472.94420855421,2495.16394695534,2503.93582647626,2516.2917332005,2541.97883498184
17,2446.73694741351,2472.92652019971,2495.04732914887,2503.82178601847,2516.17431160216,2541.84767777485
18,2446.73694980379,2472.92917975251,2495.12901178118,2503.89886298375,2516.22741438255,2541.78255414986
19,2446.73696504546,2472.91510482612,2495.09740533934,2503.87427745678,2516.18483590343,2541.67504367582
20,2446.73696826253,2472.91248130531,2495.13366275925,2503.89991898591,2516.19346611667,2541.56111275622
21,2446.73698116979,2472.90817876315,2495.18235937794,2503.95078592534,2516.25083241319,2541.56055669236
22,2446.73698659678,2472.8970672814,2495.17114276033,2503.93517748842,2516.20863453886,2541.40296040219
23,2446.73700646558,2472.89213209774,2495.1840458267,2503.94212316009,2516.19331634604,2541.31097380266
