"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2656.64148987155,2686.09413601274,2714.73682496309,2723.39385322379,2736.4893806027,2761.02373068296
2,2656.64158985754,2686.04953228552,2714.69001425899,2723.34702186421,2736.44007631222,2760.94979548114
3,2656.64168905866,2686.07023060088,2714.72458685061,2723.38021973474,2736.47284617674,2760.98036148582
4,2656.64177323705,2686.03602909283,2714.66697754722,2723.32770494577,2736.41450315492,2760.94346729219
5,2656.64186699559,2686.04787055427,2714.70336262574,2723.36016994725,2736.44748110846,2760.9371576108
6,2656.64197755974,2686.06788147098,2714.73001313184,2723.38849984245,2736.47037889059,2760.94861938539
7,2656.64210031341,2686.03496326501,2714.68103587413,2723.34161166593,2736.4276125052,2760.90562137862
8,2656.64221378084,2686.05757790549,2714.72083080981,2723.38103420812,2736.45880652701,2760.94266194681
9,2656.64233955088,2686.06354250515,2714.72930052254,2723.3882243301,2736.46116396718,2760.93503685283
10,2656.64245277526,2686.06900006645,2714.72477646613,2723.38383672587,2736.45108388037,2760.88493684132
11,2656.64255944058,2686.08538012939,2714.77656781879,2723.43574430011,2736.5009093532,2760.93283070602
12,2656.64267886204,2686.09934671773,2714.78506935084,2723.44614123328,2736.50379438699,2760.92930222361
13,2656.64279258606,2686.08744439829,2714.75572252017,2723.41823452988,2736.47520196752,2760.86804916159
14,2656.64293082753,2686.09630451928,2714.76685413843,2723.42593127443,2736.48136303367,2760.87246373028
15,2656.64306318949,2686.13068778705,2714.82515962451,2723.48240801838,2736.53246814578,2760.89524749441
16,2656.64320462847,2686.08994337694,2714.77815448249,2723.43455653848,2736.48054588553,2760.82971403449
17,2656.6433539699,2686.08836159096,2714.76251234758,2723.42112985791,2736.47207295135,2760.82991921497
18,2656.64352609231,2686.09214092419,2714.76924204109,2723.42807385412,2736.47017242168,2760.78698930291
19,2656.64369225754,2686.11595925876,2714.79860332622,2723.45866544425,2736.49896108427,2760.81667181574
20,2656.64385743594,2686.10935546264,2714.79540949769,2723.45526655629,2736.49133903968,2760.77876085808
21,2656.64403305302,2686.09142341697,2714.76684261621,2723.42869987332,2736.45877946072,2760.7412078458
22,2656.64420241079,2686.11297812535,2714.79810931826,2723.45875086284,2736.48175039133,2760.74282316192
23,2656.6443640408,2686.12302056492,2714.80864743384,2723.47023655814,2736.49501053171,2760.77175706827
24,2656.6445416361,2686.1104413156,2714.78748152591,2723.44777942729,2736.46974087402,2760.71303809997
25,2656.64471116066,2686.07148918836,2714.71722607503,2723.38445355089,2736.4018966441,2760.64691596466
26,2656.6448701707,2686.11479558227,2714.77248578615,2723.43754438048,2736.45601169466,2760.65149661577
27,2656.64505239722,2686.10225443569,2714.75844409664,2723.42141427957,2736.43700270985,2760.64386737504
28,2656.64520903994,2686.13373629376,2714.80518603173,2723.46961289759,2736.47412196187,2760.66211071641
29,2656.6453854108,2686.05143396358,2714.69454834262,2723.36182432822,2736.37079866062,2760.53856001418
30,2656.64554984521,2686.07844502925,2714.7361249919,2723.40435977632,2736.4101643819,2760.57241869943
31,2656.64569070629,2686.11329995443,2714.77698196825,2723.44105451065,2736.44830544938,2760.5565778885
32,2656.64580672141,2686.08055236032,2714.72692374493,2723.39696421789,2736.40286630183,2760.53798691208
33,2656.64591290362,2686.06759709208,2714.71975828837,2723.39292872961,2736.40092389588,2760.48019899865
34,2656.64603778368,2686.09238083646,2714.73853255016,2723.4053388755,2736.40957447542,2760.45629634147
35,2656.64615635373,2686.10961814798,2714.77951820024,2723.45011562618,2736.45218288936,2760.4859373252
36,2656.64628474706,2686.08001306058,2714.73633422892,2723.40344698386,2736.38675885357,2760.39152748405
37,2656.64640393932,2686.1062941005,2714.7601676746,2723.42660080406,2736.41040648433,2760.39280051436
38,2656.64652532917,2686.1084598095,2714.77195409713,2723.44144944502,2736.42559948672,2760.38230286626
39,2656.64664703895,2686.1126545134,2714.76024914423,2723.42916318742,2736.41031523351,2760.35278870429
40,2656.64676705242,2686.13120927131,2714.81193242631,2723.47922636497,2736.44996880243,2760.38962064156
41,2656.64688845917,2686.12890478146,2714.77215773249,2723.44015163798,2736.41227943388,2760.29990614237
42,2656.64701499876,2686.11611621521,2714.77524582326,2723.44601965587,2736.41106151122,2760.30597133982
43,2656.64713170542,2686.17764198043,2714.8815391006,2723.54491925226,2736.50387241563,2760.33255507728
44,2656.64725984738,2686.1651338418,2714.83168521579,2723.49790282048,2736.44980643759,2760.29033043499
45,2656.64737657643,2686.17491508335,2714.8996603331,2723.56209204148,2736.50988783345,2760.3148189342
46,2656.6474983756,2686.19351097197,2714.90825361941,2723.57226528477,2736.51122630909,2760.29679788558
47,2656.64761729946,2686.14344658307,2714.8495419888,2723.51511639648,2736.46372164463,2760.23862563452
48,2656.64774075383,2686.20048568805,2714.92241182839,2723.58762423665,2736.52301305074,2758.34866950244
49,2656.64786944318,2686.176173933,2714.90745458318,2723.5680930881,2736.49489537277,2758.29948680817
50,2656.6480017896,2686.13884121156,2714.83811474404,2723.50341172918,2736.43856942021,2758.21667044252
51,2656.64814750741,2686.17302253443,2714.86797057524,2723.52653364725,2736.45222704132,2758.21675715439
52,2656.64829437814,2686.15935128105,2714.8705623559,2723.53128092158,2736.44444853252,2758.20360795924
53,2656.64857989235,2686.16541350695,2714.89653975399,2723.5619212143,2736.46143458586,2758.20530523732
54,2656.64917705851,2686.17201177852,2714.91137983517,2723.57582202724,2736.46583243641,2758.21710817697
55,2656.64980125507,2686.19177015327,2714.91962289933,2723.58529131269,2736.45191924644,2758.19865757016
56,2656.65043596428,2686.14929804925,2714.86137967961,2723.53190059846,2736.38060711317,2758.13606796423
57,2656.65109702967,2686.12584971703,2714.85451192121,2723.52964951011,2736.36697998577,2759.20388286283
58,2656.65180203124,2686.09445730514,2714.81737644387,2723.49794605036,2736.30987797281,2759.19099569989
59,2656.65255054502,2686.09738748928,2714.79646566261,2723.47379231361,2736.25134316466,2759.1862249786
60,2656.65333714358,2686.15108749328,2714.87573645371,2723.55625849863,2736.32084705516,2759.34873332998
61,2656.65418712988,2686.13766372407,2714.84649822829,2723.52388890215,2736.25339605488,2759.40188276443
62,2656.65510286312,2686.13207935739,2714.84529672777,2723.52233243889,2736.22701179614,2759.60866978204
63,2656.65613072746,2686.13735284298,2714.86996187558,2723.53386379255,2736.21865942744,2759.95869789811
64,2656.65726818954,2686.13444835023,2714.94463082608,2723.58991377291,2736.23698981738,2760.47778148166
65,2656.65856743607,2686.14205424538,2715.02101986223,2723.65492676335,2736.27663716253,2761.14089417667
66,2656.66009534932,2686.07777372794,2715.1056938657,2723.73701804354,2736.3329832403,2761.65771379079
67,2656.66190413109,2686.05711643762,2715.22865364567,2723.87108193236,2736.43647648204,2761.83349801958
68,2656.66435449993,2686.05328954601,2715.3832734736,2724.05191594784,2736.60432103519,2761.93484283477
69,2656.66859238531,2686.11786521555,2715.65977040307,2724.37263150387,2736.92689858743,2761.72174011669
70,2656.67461230908,2686.20070989563,2716.07921417243,2724.81577278871,2737.35731177284,2761.96240793921
71,2656.68410519144,2686.32987327686,2716.57183717337,2725.31245706965,2737.83077091479,2762.33703015223
72,2656.70311252972,2686.35017377423,2717.04894358918,2725.74390358967,2738.19760373689,2762.60552190949
73,2656.7720206116,2686.28867982663,2717.19791891854,2725.6937792068,2737.95287832311,2762.49625157179
74,2656.99276162702,2685.61878245022,2712.2375858356,2719.32430891137,2729.62824234432,2754.56339503309
75,2656.95621289973,2685.810480391,2712.13537256128,2719.21516174226,2729.55691125665,2754.73290144221
76,2656.91883265683,2685.97520898234,2712.08191570435,2719.15002019019,2729.52645317386,2754.76908810737
77,2656.88078486904,2685.98461259589,2711.93473687991,2718.99029696952,2729.3954738689,2754.68037423215
78,2656.84197714472,2685.88537257733,2711.70281677186,2718.74181735205,2729.14826626662,2754.35810475151
