"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,8013.97121408343,8028.7673846826,8041.29950801116,8050.30160327396,8059.80974505403,8076.12280640321
2,8013.97093141689,8028.76360788224,8041.29652976487,8050.29908876416,8059.80716166264,8076.11903494556
3,8013.97062598591,8028.76616253589,8041.30018252189,8050.30214822996,8059.81012017549,8076.12212309354
4,8013.97032710997,8028.76938490006,8041.30507832258,8050.30623987796,8059.81406223181,8076.12749406726
5,8013.9700229835,8028.7664824105,8041.30449871023,8050.30603463771,8059.81396257451,8076.12668701923
6,8013.96968203157,8028.77274999062,8041.31252573701,8050.31256847602,8059.82028749225,8076.13425428332
7,8013.969317219,8028.76890634691,8041.30952189207,8050.31020356266,8059.81768141287,8076.13057950791
8,8013.96895233834,8028.76989113395,8041.3120565592,8050.31259364156,8059.82015897892,8076.13354984264
9,8013.96858636196,8028.77284965592,8041.31477453624,8050.31443531353,8059.82201833225,8076.13511360961
10,8013.96822315581,8028.77143632456,8041.31635508691,8050.31555031998,8059.82274453226,8076.13534359242
11,8013.96785425543,8028.77311001568,8041.32203304327,8050.32044024914,8059.82764601953,8076.14108516484
12,8013.96749129458,8028.77015587529,8041.32116947339,8050.31975267365,8059.82712986616,8076.1404272559
13,8013.96712625653,8028.77081873978,8041.32413074522,8050.32243549073,8059.82954946875,8076.14245670271
14,8013.96671709362,8028.77201352936,8041.32728743606,8050.32506769575,8059.83220949474,8076.1451853907
15,8013.96630164038,8028.77739859692,8041.33607914001,8050.33244450148,8059.83923940642,8076.153032347
16,8013.96587719593,8028.77668435349,8041.33910588068,8050.33511570465,8059.84171350626,8076.15529196512
17,8013.96543956215,8028.77384977198,8041.3387981383,8050.33417447587,8059.84076906098,8076.15371078762
18,8013.96490973202,8028.78551853564,8041.35823251603,8050.35011593151,8059.85541624333,8076.17333952387
19,8013.96437736062,8028.79675782972,8041.37465451731,8050.36303488478,8059.8673622274,8076.18898993062
20,8013.96384591012,8028.8128468913,8041.39897039297,8050.3831770441,8059.88624674752,8076.21269119039
21,8013.96331724781,8028.82725785542,8041.42006883086,8050.40098716524,8059.90297431945,8076.23388280159
22,8013.96278255975,8028.83629430407,8041.43663683103,8050.41531701161,8059.91605782757,8076.25045437167
23,8013.96225432573,8028.84708599065,8041.45443203064,8050.43072500124,8059.93058312204,8076.26920363143
24,8013.96172045273,8028.8605793652,8041.47401615663,8050.44749216076,8059.94628877457,8076.28883098409
25,8013.96119390873,8025.1502665828,8041.19088201816,8050.25654957862,8059.7715762003,8076.03460864557
26,8013.96066396893,8025.14768968246,8041.1913322232,8050.25746571744,8059.77253859146,8076.03599006414
27,8013.96012949199,8025.14515733885,8041.19136211271,8050.25774701808,8059.77278541754,8076.03620284203
28,8013.9596005152,8025.14259931333,8041.19214681644,8050.25901814349,8059.7741547224,8076.03768934277
