"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2533.90490202051,2548.2301164816,2559.67649224631,2562.9427129333,2572.90465992827,2586.01837115159
2,2533.90497050352,2548.24925709649,2559.65296465756,2562.9204151328,2572.88605537465,2586.0037457754
3,2533.90504543026,2548.24970399506,2559.70595130247,2562.96980823824,2572.93488222344,2586.04732217298
4,2533.90512356126,2548.24160323933,2559.68731520434,2562.95164147102,2572.92326765734,2586.03550801452
5,2533.90520182203,2548.24714015331,2559.66296677051,2562.93025362073,2572.90577555333,2586.01905847868
6,2533.90529509262,2548.23484758524,2559.65999192736,2562.92502732789,2572.90645191688,2586.01541286675
7,2533.90538930682,2548.244147887,2559.63537993319,2562.9032357302,2572.88657516328,2586.0008505273
8,2533.90547230235,2548.25336952612,2559.68806923796,2562.95232204771,2572.93351348391,2586.04277901086
9,2533.90557867661,2548.23951017809,2559.63393169097,2562.89998479864,2572.90014920091,2586.00677133832
10,2533.90567512793,2548.2332067508,2559.64446149211,2562.90936906838,2572.91051545706,2586.01309074473
11,2533.90576098959,2548.23896440631,2559.68421519356,2562.94681852432,2572.94832699156,2586.04878259106
12,2533.90585565208,2548.24414683344,2559.62657010472,2562.89179951743,2572.89858306773,2586.00354130171
13,2533.90595114652,2548.24685484868,2559.61095717895,2562.87437478424,2572.88914830701,2585.9907695521
14,2533.90606037932,2548.24167010274,2559.63188542814,2562.89613700816,2572.9137500541,2586.01034299339
15,2533.90616618279,2548.24311020818,2559.62525285422,2562.88868472163,2572.90841660852,2586.00411304488
16,2533.90627332689,2548.24301362653,2559.64746748616,2562.90953560274,2572.88120242357,2586.02506599278
17,2533.906388424,2548.24850045296,2559.61267454088,2562.87681719479,2572.8500251473,2585.99930502176
18,2533.906515429,2548.21917646067,2559.62398161483,2562.88513149674,2572.84251302257,2586.00504379219
19,2533.9066394574,2548.21097886282,2559.5523276551,2562.81811685702,2572.75940349898,2585.93850852245
20,2533.90676363586,2548.18083828291,2559.55942570183,2562.82391772358,2572.75237126132,2585.93851349039
21,2533.90689269288,2548.16537675864,2559.56469069776,2562.83257455384,2572.74141024031,2585.92949263516
22,2533.90701326302,2548.14720099256,2559.54448619733,2562.81364649092,2572.70476758388,2585.90472847087
23,2533.90713396924,2548.15013185292,2559.57533668185,2562.84525945384,2572.71958430596,2585.92236359574
24,2533.9072623118,2548.13377819727,2559.55854674527,2562.83645735207,2572.69973984142,2585.91048177308
25,2533.90738469435,2548.1300537265,2559.54703612397,2562.82748466792,2572.67278358888,2585.88832270529
26,2533.90751058676,2548.13206828809,2559.54483021439,2562.83178370046,2572.66515099848,2585.88178875844
27,2533.90763630562,2548.14198982598,2559.54532379762,2562.84050851193,2572.66977682634,2585.87760692375
28,2533.90776126846,2548.14023250265,2559.53598897253,2562.83994857718,2572.63512523408,2585.85253661089
29,2533.90788421239,2548.14445691975,2559.54037194422,2562.85335065726,2572.63472287793,2585.8494060459
30,2533.90800710373,2546.84062887598,2558.82249543324,2562.22586906267,2571.99670531471,2585.24881363293
31,2533.90813470972,2546.83992602874,2559.06285363499,2562.45030172257,2572.21851121278,2585.44439146712
32,2533.90825239192,2546.85810028609,2559.0896241214,2562.4774949323,2572.24943484267,2585.47557108397
33,2533.90838788602,2546.85225102649,2559.09763587314,2562.48491076175,2572.27048754046,2585.49496517081
34,2533.90852157459,2546.85864889821,2559.03876730672,2562.42426786724,2572.21369251215,2585.45093902939
35,2533.90865703372,2546.86143049427,2559.01388541481,2562.40333811932,2572.19622613928,2585.42805799689
36,2533.90879523398,2546.86120046036,2558.93651076484,2562.33245880395,2572.13250289098,2585.37934585216
37,2533.90893549706,2546.86325885827,2558.9497153339,2562.33941534611,2572.14970054797,2585.38906081662
38,2533.90907066692,2546.87267456003,2558.92386466998,2562.31723287676,2572.12812459518,2585.36839971024
39,2533.90921483965,2546.86707715477,2558.90880731387,2562.30278199718,2572.12611128866,2585.37566807391
40,2533.90933940535,2546.88499379617,2558.97994942068,2562.37343993573,2572.20239453803,2585.43446652695
41,2533.90948378314,2546.88809437401,2558.91271205828,2562.3124417917,2572.15005602126,2585.39531357516
42,2533.90961959668,2546.89185290971,2559.0537707186,2562.44609090281,2572.28781545092,2585.51480387544
43,2533.90975002437,2546.9026474903,2558.94107889143,2562.34246587913,2572.19353521702,2585.43288724566
44,2533.90989400912,2546.8970091974,2559.01649231672,2562.40730374804,2572.26429523035,2585.49670589891
45,2533.9100276777,2546.90730896822,2558.91360127433,2562.3113198037,2572.17642348927,2585.40555765599
46,2533.91016893945,2546.8979683239,2558.83498081834,2562.23593023711,2572.10547970255,2585.34656660221
