"QTL1","Log Like - Additive","Log Like - Dominant","Log Like - Full","Log Like - D-Additive","Log Like - D-Dominant","Log Like - D-Full"
1,2653.87002568969,2683.3051868519,2693.76229467464,2695.19362278091,2712.55815082277,2723.72329799364
2,2653.86999415666,2683.30543146639,2693.76200819814,2695.1930686306,2712.54131680571,2723.77419135133
3,2653.86996410988,2683.29854677771,2693.7533028605,2695.18459178356,2712.52729169308,2723.78140462668
4,2653.86991533483,2683.29755801607,2693.75443317938,2695.18550093666,2712.5357441075,2723.75732169098
5,2653.86987954923,2683.296699461,2693.75264621202,2695.18366811492,2712.55244052882,2723.76816897235
6,2653.86983866335,2683.29364054672,2693.74782790166,2695.17892954187,2712.5213705197,2723.79195186459
7,2653.86979911316,2683.29342330685,2693.73777165712,2695.16936759699,2712.50417584612,2723.78839338522
8,2653.86975342332,2683.28978533698,2693.73968105396,2695.17064650096,2712.52645866455,2723.80443551193
9,2653.86970291087,2683.28611659159,2693.74572441431,2695.17579604756,2712.54269701746,2723.7631945628
10,2653.86966602952,2683.28763740866,2693.73237529293,2695.16323105032,2712.51559800448,2723.79580134262
11,2653.86961748334,2683.28104711403,2693.73152486862,2695.16163141115,2712.51782138097,2723.77832668715
12,2653.86956014931,2683.27743188461,2693.73671787347,2695.166192958,2712.53676515547,2723.78619194067
13,2653.86951974118,2683.27834415371,2693.73194640192,2695.16160849064,2712.52695941533,2723.80141718441
14,2653.8694682535,2683.27457053751,2693.72862022242,2695.15785542384,2712.52578576177,2723.80158669292
15,2653.86941825279,2683.27245794304,2691.33156951189,2692.80247689654,2710.19593341116,2721.11178889735
16,2653.8693519637,2683.26499774335,2691.32571782269,2692.79633963788,2710.19620235126,2721.09797009222
17,2653.86931732706,2683.2622486876,2691.31994232646,2692.79134828952,2710.18544987272,2721.11711825744
18,2653.86928682659,2683.26067464356,2691.31881508255,2692.78969570485,2710.2027638611,2721.09421447053
19,2653.8692643163,2683.25930002642,2691.31631596275,2692.7880865574,2710.19021793563,2721.16886024364
20,2653.86924085415,2683.25489080577,2691.30946217654,2692.78082040098,2710.18904723275,2721.15151815808
21,2653.86921397149,2683.25336184833,2691.30648742683,2692.77785767335,2710.17698391388,2721.1752215206
22,2653.86919200045,2683.24427828681,2691.29714954505,2692.76850662296,2710.17588721148,2721.18680266994
23,2653.86917445665,2683.24451879016,2691.29634462984,2692.76775226826,2710.17300934937,2721.2124575948
24,2653.86914050193,2683.23888604901,2691.29164152222,2692.76290623457,2710.180012828,2721.23512560323
25,2653.8691093235,2683.23662482476,2691.28983219609,2692.76060103473,2710.19466159702,2721.24945525514
26,2653.86909758704,2683.23347116999,2691.28092277048,2692.75191328194,2710.16514694145,2721.26457673615
27,2653.86906907143,2683.22445135557,2691.274369613,2692.74517003102,2710.13828421948,2721.30794866855
28,2653.8690353564,2683.22078701385,2691.27159958626,2692.74206680466,2708.79079187915,2721.29988648545
29,2653.86902247614,2683.08194559386,2691.24631915014,2692.7143681581,2708.76690845193,2721.21493648097
30,2653.86899784475,2683.08420042436,2691.24430280819,2692.71288133809,2708.77780372261,2721.29230883161
31,2653.86895270915,2683.08331266344,2691.25176082589,2692.72023863924,2708.79027252175,2721.29297746514
32,2653.86888998028,2683.0756179413,2691.24349253528,2692.71165913711,2708.79090892438,2721.29523673106
33,2653.86882797354,2683.06699895753,2691.22993742261,2692.69825293854,2708.77854123581,2721.29018429658
34,2653.86873802276,2683.06863630955,2691.2417048297,2692.71001469824,2708.81116678505,2721.26112214975
35,2653.86866181002,2683.05309449912,2691.22066754991,2692.68881219702,2708.78032772717,2721.28283971324
36,2653.86858831508,2683.05574450162,2691.22143643539,2692.69009943624,2708.79744271237,2721.26063626526
37,2653.86849842135,2683.04782283675,2691.21306129617,2692.68199931695,2708.79565194975,2721.25292788
38,2653.86841976318,2683.04129727297,2691.21311556207,2692.68162352667,2708.80301658944,2721.31336344856
39,2653.86834633093,2683.03653353527,2691.20333652057,2692.6722152377,2708.80032545696,2721.27023545608
40,2653.86825033574,2683.03528398153,2691.21250675252,2692.68144096613,2708.8209985499,2721.36294242936
41,2653.86818316396,2683.02516180045,2691.19941187477,2692.66822265511,2708.80952278516,2721.27773012199
42,2653.86809858112,2683.02282178083,2691.19548288909,2692.66465557278,2708.81953610602,2721.32017546977
43,2653.86802117269,2683.00925599756,2691.17954675267,2692.64856242919,2708.8005977458,2721.33511471664
44,2653.86794311018,2683.00503833527,2691.1786971467,2692.64762900051,2708.82317563156,2721.33949762101
45,2653.86786229263,2683.0014401838,2691.17102967669,2692.64028725378,2708.81883746659,2721.33655034284
46,2653.86778339965,2683.00028735147,2691.17882796977,2692.64757091975,2708.83192458043,2721.3300785815
47,2653.86770035932,2682.98900904391,2691.16304734843,2692.63213914295,2708.8249181762,2721.3637996388
48,2653.86762512062,2682.98961857386,2691.17171239392,2692.64060293434,2708.84478173598,2721.34001406831
49,2653.86753483128,2682.98107716006,2691.16008172148,2692.62889278144,2708.83853146318,2721.35538550931
50,2653.86743719721,2682.97512149418,2691.1593980126,2692.62810959029,2708.8487957406,2721.36715904091
51,2653.86733125897,2682.96332252859,2691.14396263467,2692.61281064476,2708.84604573226,2721.34177806883
52,2653.86726604243,2682.95848472092,2691.13996028682,2692.60864927082,2708.85386488872,2721.34856402611
53,2653.86734399311,2682.95572451732,2691.14771377988,2692.61648275726,2708.85733325787,2721.37475341645
54,2653.86771460716,2682.95763793938,2691.16382049344,2692.6338443117,2708.81800552062,2721.43641855338
55,2653.86806805959,2682.95628087352,2691.17301345075,2692.64475175338,2708.76696264214,2721.58946871896
56,2653.8684056061,2682.95625759004,2691.20129704877,2692.67471718855,2708.74062322678,2721.68686242107
57,2653.86874004663,2682.95015965335,2691.21825840209,2692.69324486444,2708.68518177238,2721.88425013923
58,2653.86905279976,2682.93874403368,2691.22324813349,2692.70069462286,2708.61294272945,2722.08835221829
59,2653.86933136846,2682.92620441934,2691.24393435392,2692.72383947709,2708.54848575071,2722.28725142494
60,2653.86958903654,2682.91259697251,2691.27395586094,2692.75652350063,2708.47645532867,2722.50969649239
61,2653.86981299705,2682.89110723662,2691.3035160955,2692.7894666497,2708.40447123057,2722.76872044956
62,2653.86998879765,2682.8562200138,2691.34436973541,2692.83347106293,2708.31580698342,2723.05986982075
63,2653.87011311212,2682.80877660599,2691.39090807448,2692.88382340417,2708.21734960565,2723.37621386109
64,2653.87017664065,2682.75300059417,2691.44483106257,2692.94250936305,2708.11165000235,2723.69065862574
65,2653.87015162785,2682.66965682623,2691.51276648865,2693.01545465714,2707.99336849429,2724.00254929438
66,2653.87000076705,2682.56543952126,2691.60869614289,2693.1175856711,2707.8949135427,2724.27305851713
67,2653.86968589669,2682.40906711548,2691.71139277159,2693.22648544925,2707.75607952723,2723.82423044891
68,2653.8689077538,2682.21571485469,2691.89623206985,2693.41945271677,2707.68942849325,2723.98330525331
69,2653.86662688291,2681.93587922727,2692.19856554188,2693.72837079294,2707.70945678215,2724.03059903098
70,2653.86322419248,2681.61535962221,2692.67667349011,2694.20304876081,2707.87757650036,2724.01833669829
71,2653.85774708644,2681.26043866559,2693.26490862335,2694.74388514786,2708.10156189962,2723.72951676076
72,2653.84635682919,2681.02138976603,2689.76729828029,2691.16746434108,2704.91015257762,2721.81635604389
73,2653.79976397242,2681.9329955044,2690.8364582424,2692.27474355711,2705.9251515388,2719.12871312932
74,2653.28260568838,2676.46984889781,2684.26313782366,2685.59215033852,2699.66702685362,2713.8320288514
75,2653.26275291389,2676.4035099526,2684.17856921053,2685.51031104635,2699.54584634808,2713.72673040692
76,2653.24215960468,2676.33833458058,2684.11674831705,2685.45095048438,2699.46975627928,2713.65977628531
77,2653.2208405043,2676.26729959718,2684.04601748641,2685.38341534539,2699.36684682995,2713.58086033214
78,2653.1987355594,2676.19705143058,2683.9800608168,2685.32049565229,2699.30596168611,2713.49880520122
79,2653.17689830802,2676.1252701731,2683.90970409961,2685.25384181663,2699.21360719693,2713.40998697902
80,2653.15520444748,2676.04474428127,2683.82968056192,2685.17772122462,2699.08286773761,2713.33415328543
81,2653.1324764928,2675.97142196731,2683.76844773427,2685.1202055965,2696.62551639786,2712.86431072995
82,2653.10874213904,2675.89541307144,2683.70572493656,2685.06210966315,2696.35006348586,2712.75176108825
83,2653.0839428641,2675.81000620447,2683.64233187853,2685.00323675828,2696.08263489769,2712.77238963305
84,2653.05805487497,2675.72363037454,2683.57840920018,2684.94466408357,2695.8301031692,2712.70540776345
85,2653.03100039173,2675.64512371557,2683.54163266806,2684.91244286427,2695.62243410611,2712.71149772223
86,2653.0027534381,2675.56487940303,2683.51541272939,2684.89092704256,2695.44191815899,2712.63713969165
87,2652.97330769652,2675.31254026281,2683.40138976347,2684.78994853726,2695.15809926821,2712.40718849585
88,2652.94262114602,2675.18937137014,2683.33978725725,2684.73726506757,2694.95930395541,2712.30910822614
89,2652.91065101767,2675.05697086927,2683.29110295574,2684.69834271817,2694.79240658431,2712.21681560384
90,2652.87741481923,2674.92117907962,2683.2463223007,2684.66443236147,2694.64052767553,2712.13838553996
91,2652.84291717818,2674.77755272995,2683.20423677546,2684.63378482092,2694.50616620495,2712.03975830057
92,2652.80720668174,2674.62898941025,2683.15936021328,2684.60165599231,2694.37622601297,2711.96601269336
